stage,method,cv,n_subjects,fold,n_features,n_test_subjects,n_test_epochs,train_acc,test_acc,train_auc,test_auc
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,76,2080,1,45,0.7763659466327827,0.6666666666666666,0.8623705569549398,0.6837944664031621
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,77,2080,1,45,0.777424819991529,0.5555555555555556,0.8636658849128206,0.5079365079365079
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,78,2080,1,45,0.776577721304532,0.5555555555555556,0.8635819213904856,0.5770750988142292
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,79,2080,1,45,0.7767894959762812,0.5555555555555556,0.8635934276513648,0.6541501976284585
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,80,2080,1,45,0.7738246505717916,0.7333333333333333,0.8616898820929046,0.7806324110671937
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,81,2080,1,45,0.7750952986022872,0.7333333333333333,0.8611028632520112,0.8675889328063241
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,82,2080,1,45,0.7789072426937739,0.7333333333333333,0.8622503534342325,0.7747035573122529
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,83,2080,1,45,0.7748835239305379,0.7333333333333333,0.8619448326171002,0.8280632411067195
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,84,2080,1,45,0.7746717492587887,0.6444444444444445,0.8627462378092101,0.66600790513834
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,85,2080,1,45,0.7753070732740365,0.9555555555555556,0.8611984829239236,0.9980237154150198
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,86,2080,1,45,0.7759423972892842,0.7111111111111111,0.8620695223057295,0.790513833992095
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,87,2080,1,45,0.7776365946632783,0.5333333333333333,0.8634522322773344,0.5395256916996047
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,89,2080,1,45,0.7750952986022872,0.6888888888888889,0.8624307735972576,0.7261904761904763
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,90,2080,1,45,0.7742481999152901,0.5777777777777777,0.8624798321156504,0.6324110671936759
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,91,2080,1,45,0.7734011012282931,0.8444444444444444,0.8613768217477475,0.91699604743083
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,93,2080,1,45,0.7742481999152901,0.9333333333333333,0.8614476809690916,0.9229249011857708
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,94,2080,1,45,0.7719186785260482,0.8888888888888888,0.8608717836563934,0.9822134387351777
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,95,2080,1,45,0.7759423972892842,0.6666666666666666,0.8627934221762937,0.6442687747035574
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,96,2080,1,45,0.7742481999152901,0.6,0.8622806734267693,0.6758893280632411
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,97,2080,1,45,0.7757306226175349,0.5555555555555556,0.8618723402728441,0.575098814229249
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,98,2080,1,45,0.7763659466327827,0.5555555555555556,0.8630024327757325,0.6561264822134387
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,99,2080,1,45,0.7763659466327827,0.5333333333333333,0.8635656191596561,0.525691699604743
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,101,2080,1,45,0.7748835239305379,0.5555555555555556,0.8629645969195009,0.5474308300395258
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,102,2080,1,45,0.7753070732740365,0.8,0.8614884145338302,0.8735177865612648
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,103,2080,1,45,0.7757306226175349,0.6,0.8630839043194123,0.7213438735177865
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,104,2080,1,42,0.7752380952380953,0.5238095238095238,0.8630375076331174,0.5306122448979592
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,105,2080,1,45,0.7784836933502753,0.5111111111111111,0.8634443152705117,0.5533596837944663
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,106,2080,1,45,0.7763659466327827,0.6222222222222222,0.8626424737630836,0.6964285714285714
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,107,2080,1,45,0.7750952986022872,0.7111111111111111,0.8621742217013839,0.7380952380952381
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,108,2080,1,45,0.7755188479457857,0.8,0.8623633952697217,0.8537549407114625
3,Riemannian TS 7-30Hz recentered C=0.0001,LOSO,106,109,2080,1,45,0.7750952986022872,0.5555555555555556,0.862191328123318,0.5909090909090908
3,Riemannian TS 7-30Hz recentered C=0.0001,GroupKFold5,106,1,2080,22,987,0.7727513227513227,0.6838905775075987,0.8638296466519739,0.7722046565104914
3,Riemannian TS 7-30Hz recentered C=0.0001,GroupKFold5,106,2,2080,21,945,0.7872841444270016,0.6888888888888889,0.8739224435976465,0.7664384973076612
3,Riemannian TS 7-30Hz recentered C=0.0001,GroupKFold5,106,3,2080,21,945,0.7880690737833596,0.6423280423280423,0.8760824373554914,0.7035978570532689
3,Riemannian TS 7-30Hz recentered C=0.0001,GroupKFold5,106,4,2080,21,945,0.7849293563579278,0.7174603174603175,0.8693574540581857,0.8038288227758518
3,Riemannian TS 7-30Hz recentered C=0.0001,GroupKFold5,106,5,2080,21,945,0.7906855049712193,0.6751322751322751,0.8732741375651234,0.7559767025089607
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,1,2080,1,45,0.8070732740364253,0.7555555555555555,0.8933575893273626,0.8399209486166007
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,2,2080,1,45,0.8102498941126641,0.8888888888888888,0.8927800742032481,0.9762845849802372
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,3,2080,1,45,0.8121558661584074,0.4222222222222222,0.8952284584526399,0.4110671936758893
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,4,2080,1,45,0.8094027954256671,0.7555555555555555,0.8939941297623917,0.7628458498023716
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,5,2080,1,45,0.80855569673867,0.5555555555555556,0.8944973188809342,0.5277777777777778
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,6,2080,1,45,0.8110969927996612,0.5111111111111111,0.8949158052293887,0.5575396825396824
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,7,2080,1,45,0.8083439220669209,0.9555555555555556,0.892650541454068,0.9901185770750989
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,8,2080,1,45,0.8121558661584074,0.6666666666666666,0.8944502682801811,0.6442687747035574
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,9,2080,1,45,0.8110969927996612,0.5333333333333333,0.8951203291184069,0.49603174603174605
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,10,2080,1,45,0.8079203727234223,0.6222222222222222,0.8934439508561389,0.7480158730158729
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,11,2080,1,45,0.8098263447691656,0.5555555555555556,0.8941511119722706,0.549407114624506
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,12,2080,1,45,0.8106734434561627,0.6888888888888889,0.8942694668189985,0.7678571428571429
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,13,2080,1,45,0.8070732740364253,0.8222222222222222,0.892867087199581,0.9209486166007905
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,14,2080,1,45,0.8094027954256671,0.6,0.8938732869296321,0.7233201581027668
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,15,2080,1,45,0.8083439220669209,0.8444444444444444,0.8932569413048003,0.8932806324110671
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,16,2080,1,45,0.8113087674714105,0.6,0.8942450236704087,0.7312252964426877
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,17,2080,1,45,0.8108852181279119,0.5777777777777777,0.8942357926614853,0.6343873517786561
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,18,2080,1,45,0.8108852181279119,0.4888888888888889,0.8947972464928559,0.4841897233201581
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,19,2080,1,45,0.8094027954256671,0.7111111111111111,0.8935836437095883,0.808300395256917
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,20,2080,1,45,0.8096145700974163,0.4888888888888889,0.8943762693132971,0.6007905138339921
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,21,2080,1,45,0.8100381194409149,0.5333333333333333,0.8944064689829655,0.6408730158730158
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,22,2080,1,45,0.8089792460821685,0.6888888888888889,0.8932406885956656,0.7391304347826088
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,23,2080,1,45,0.8102498941126641,0.7111111111111111,0.8938208993194455,0.8260869565217391
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,24,2080,1,45,0.8087674714104193,0.6666666666666666,0.8944032629587122,0.7430830039525691
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,25,2080,1,45,0.8104616687844134,0.6,0.8942152416728368,0.6679841897233202
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,26,2080,1,45,0.807708598051673,0.8666666666666667,0.8929425085142038,0.9484126984126984
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,27,2080,1,45,0.8106734434561627,0.4888888888888889,0.8950451032315011,0.5098814229249012
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,28,2080,1,45,0.8100381194409149,0.4666666666666667,0.8944881237108298,0.5454545454545454
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,29,2080,1,45,0.8074968233799238,0.9777777777777777,0.8923017718357769,0.9980237154150198
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,30,2080,1,45,0.8081321473951716,0.7777777777777778,0.8937857210391034,0.8293650793650794
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,31,2080,1,45,0.8094027954256671,0.9111111111111111,0.8928144113292154,0.9683794466403162
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,32,2080,1,45,0.8072850487081745,0.8888888888888888,0.8927033875681045,0.9801587301587302
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,33,2080,1,45,0.8106734434561627,0.8222222222222222,0.8934494463461716,0.9031620553359684
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,34,2080,1,45,0.8074968233799238,0.9555555555555556,0.8926624818435994,0.9940476190476191
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,35,2080,1,45,0.8072850487081745,0.7555555555555555,0.8934667447218136,0.8023715415019762
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,36,2080,1,45,0.8100381194409149,0.6222222222222222,0.8945147724744702,0.6185770750988142
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,37,2080,1,45,0.8119440914866582,0.6,0.8941704880621757,0.6264822134387352
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,38,2080,1,45,0.8096145700974163,0.4444444444444444,0.8951163283027261,0.42292490118577075
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,39,2080,1,45,0.80855569673867,0.6,0.8939437160469906,0.6106719367588933
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,40,2080,1,45,0.8102498941126641,0.4666666666666667,0.8940710381729351,0.5396825396825397
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,41,2080,1,45,0.8096145700974163,0.6666666666666666,0.8938599955040625,0.8075396825396826
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,42,2080,1,45,0.8096145700974163,0.9111111111111111,0.8928641077950431,0.9407114624505929
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,43,2080,1,45,0.8070732740364253,0.8222222222222222,0.893078250697898,0.8952569169960475
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,44,2080,1,45,0.8081321473951716,0.7333333333333333,0.8945921812927073,0.7450592885375493
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,45,2080,1,45,0.8096145700974163,0.6888888888888889,0.8937478022490618,0.7351778656126482
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,46,2080,1,45,0.8104616687844134,0.6222222222222222,0.8947060216581628,0.6383399209486166
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,47,2080,1,45,0.8089792460821685,0.5333333333333333,0.8943018747484939,0.6170634920634921
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,48,2080,1,45,0.8115205421431597,0.7555555555555555,0.8938124670671208,0.8774703557312253
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,49,2080,1,45,0.8074968233799238,0.9111111111111111,0.8927223047500126,0.958498023715415
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,50,2080,1,45,0.8102498941126641,0.6444444444444445,0.8936988237995795,0.6897233201581028
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,51,2080,1,45,0.8125794155019059,0.6222222222222222,0.8945421006146301,0.6706349206349206
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,52,2080,1,45,0.811732316814909,0.8222222222222222,0.8930140918753602,0.9146825396825398
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,53,2080,1,45,0.8079203727234223,0.6,0.8933400815273214,0.6442687747035573
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,54,2080,1,45,0.8100381194409149,0.7555555555555555,0.8937605402340918,0.8339920948616601
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,55,2080,1,45,0.8089792460821685,0.9111111111111111,0.892681758487804,0.9822134387351779
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,56,2080,1,45,0.8083439220669209,0.7777777777777778,0.8936734246085776,0.8656126482213439
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,57,2080,1,45,0.80855569673867,0.6,0.893517148879577,0.6924603174603174
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,58,2080,1,45,0.8072850487081745,0.6,0.8947697679963531,0.623015873015873
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,59,2080,1,45,0.8119440914866582,0.4888888888888889,0.8948903294467216,0.503968253968254
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,60,2080,1,45,0.8100381194409149,0.8222222222222222,0.8927005963529894,0.9031620553359684
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,61,2080,1,45,0.8094027954256671,0.8666666666666667,0.8932198770792902,0.9051383399209486
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,62,2080,1,45,0.8102498941126641,0.9777777777777777,0.8928947160685196,0.9980237154150198
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,63,2080,1,45,0.8098263447691656,0.5777777777777777,0.8945541464524349,0.5770750988142292
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,64,2080,1,45,0.8102498941126641,0.5555555555555556,0.8948913503699398,0.650197628458498
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,65,2080,1,45,0.80855569673867,0.7777777777777778,0.8932372740840783,0.875
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,66,2080,1,45,0.8102498941126641,0.4666666666666667,0.8956551833144745,0.48023715415019763
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,67,2080,1,45,0.811732316814909,0.6444444444444445,0.8942608117173143,0.6837944664031621
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,68,2080,1,45,0.8091910207539178,0.7111111111111111,0.8935593200877601,0.7747035573122529
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,69,2080,1,45,0.8098263447691656,0.6222222222222222,0.8947695885894329,0.6111111111111112
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,70,2080,1,45,0.8079203727234223,0.8444444444444444,0.8928517285309922,0.9367588932806323
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,71,2080,1,45,0.811732316814909,0.8444444444444444,0.8933660959227908,0.9328063241106719
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,72,2080,1,45,0.8089792460821685,0.9333333333333333,0.8925354293640091,0.9940711462450593
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,73,2080,1,45,0.807708598051673,0.8,0.8931591638140758,0.8992094861660079
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,74,2080,1,45,0.8102498941126641,0.6,0.8947259927078264,0.5932539682539683
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,75,2080,1,45,0.8102498941126641,0.8,0.8938176699462148,0.8794466403162056
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,76,2080,1,45,0.806861499364676,0.5333333333333333,0.8940090206463003,0.6679841897233203
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,77,2080,1,45,0.8096145700974163,0.5111111111111111,0.8951313576107612,0.5178571428571429
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,78,2080,1,45,0.8108852181279119,0.5333333333333333,0.8951425219057461,0.5355731225296443
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,79,2080,1,45,0.8104616687844134,0.5555555555555556,0.8948706250290419,0.6403162055335968
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,80,2080,1,45,0.8091910207539178,0.7111111111111111,0.8936019433500543,0.7569169960474308
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,81,2080,1,45,0.8087674714104193,0.7777777777777778,0.8928712841800003,0.8893280632411067
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,82,2080,1,45,0.8096145700974163,0.7111111111111111,0.8939029903765421,0.7549407114624506
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,83,2080,1,45,0.8064379500211775,0.7111111111111111,0.893473024058651,0.8241106719367589
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,84,2080,1,45,0.8098263447691656,0.6888888888888889,0.8944765585193798,0.6758893280632412
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,85,2080,1,45,0.8083439220669209,0.9555555555555556,0.8928326408175276,0.9960474308300395
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,86,2080,1,45,0.8108852181279119,0.7111111111111111,0.8937979348875827,0.7806324110671937
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,87,2080,1,45,0.8098263447691656,0.5555555555555556,0.8948900012684259,0.5652173913043479
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,89,2080,1,45,0.8110969927996612,0.6666666666666666,0.8940246910567984,0.7182539682539683
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,90,2080,1,45,0.8087674714104193,0.6,0.8942401796105626,0.6245059288537549
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,91,2080,1,45,0.8089792460821685,0.8222222222222222,0.8930383145398763,0.9229249011857708
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,93,2080,1,45,0.8081321473951716,0.9333333333333333,0.8933053815295628,0.9249011857707511
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,94,2080,1,45,0.8091910207539178,0.8666666666666667,0.8927256035653715,0.9762845849802371
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,95,2080,1,45,0.8096145700974163,0.6222222222222222,0.894237407335644,0.6403162055335968
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,96,2080,1,45,0.8098263447691656,0.6,0.8939785212455238,0.6857707509881422
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,97,2080,1,45,0.8096145700974163,0.5777777777777777,0.8934358113199422,0.6422924901185771
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,98,2080,1,45,0.8100381194409149,0.5555555555555556,0.8945373779126928,0.6778656126482213
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,99,2080,1,45,0.8130029648454045,0.4666666666666667,0.8950426788583878,0.5237154150197628
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,101,2080,1,45,0.8115205421431597,0.5555555555555556,0.8946275249886209,0.5237154150197628
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,102,2080,1,45,0.8098263447691656,0.8,0.8932082154537351,0.8774703557312253
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,103,2080,1,45,0.8089792460821685,0.6,0.8944190510056178,0.7154150197628458
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,104,2080,1,42,0.808042328042328,0.5476190476190477,0.8943397389402223,0.5238095238095238
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,105,2080,1,45,0.811732316814909,0.5111111111111111,0.8949640107070838,0.5592885375494071
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,106,2080,1,45,0.8089792460821685,0.6222222222222222,0.8940700810076068,0.6805555555555556
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,107,2080,1,45,0.8089792460821685,0.6888888888888889,0.8939556193925245,0.751984126984127
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,108,2080,1,45,0.8110969927996612,0.7555555555555555,0.8940514406861916,0.83399209486166
3,Riemannian TS 7-30Hz recentered C=0.0003,LOSO,106,109,2080,1,45,0.8081321473951716,0.6,0.8936466160017797,0.592885375494071
3,Riemannian TS 7-30Hz recentered C=0.0003,GroupKFold5,106,1,2080,22,987,0.8047619047619048,0.7031408308004052,0.8973071099643426,0.7717817106721965
3,Riemannian TS 7-30Hz recentered C=0.0003,GroupKFold5,106,2,2080,21,945,0.8228676085818943,0.6931216931216931,0.9066675064662284,0.761474917796314
3,Riemannian TS 7-30Hz recentered C=0.0003,GroupKFold5,106,3,2080,21,945,0.8236525379382522,0.6391534391534391,0.9076732728173453,0.7059405851892996
3,Riemannian TS 7-30Hz recentered C=0.0003,GroupKFold5,106,4,2080,21,945,0.8194662480376766,0.71005291005291,0.9009826316211791,0.8003081691705413
3,Riemannian TS 7-30Hz recentered C=0.0003,GroupKFold5,106,5,2080,21,945,0.8233908948194663,0.671957671957672,0.9067536575180222,0.7547177419354838
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,1,2080,1,45,0.7748835239305379,0.7555555555555555,0.8617429869319038,0.8300395256916996
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,2,2080,1,45,0.8102498941126641,0.8888888888888888,0.8927800742032481,0.9762845849802372
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,3,2080,1,45,0.776577721304532,0.4888888888888889,0.8639782341923401,0.3814229249011858
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,4,2080,1,45,0.8094027954256671,0.7555555555555555,0.8939941297623917,0.7628458498023716
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,5,2080,1,45,0.80855569673867,0.5555555555555556,0.8944973188809342,0.5277777777777778
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,6,2080,1,45,0.8110969927996612,0.5111111111111111,0.8949158052293887,0.5575396825396824
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,7,2080,1,45,0.8083439220669209,0.9555555555555556,0.892650541454068,0.9901185770750989
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,8,2080,1,45,0.8121558661584074,0.6666666666666666,0.8944502682801811,0.6442687747035574
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,9,2080,1,45,0.8110969927996612,0.5333333333333333,0.8951203291184069,0.49603174603174605
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,10,2080,1,45,0.8079203727234223,0.6222222222222222,0.8934439508561389,0.7480158730158729
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,11,2080,1,45,0.7767894959762812,0.5555555555555556,0.8628549592025662,0.5197628458498024
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,12,2080,1,45,0.7734011012282931,0.6888888888888889,0.8624914600329541,0.7916666666666667
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,13,2080,1,45,0.8070732740364253,0.8222222222222222,0.892867087199581,0.9209486166007905
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,14,2080,1,45,0.8094027954256671,0.6,0.8938732869296321,0.7233201581027668
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,15,2080,1,45,0.7740364252435409,0.8444444444444444,0.8614812303099456,0.9051383399209486
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,16,2080,1,45,0.7740364252435409,0.6222222222222222,0.8624835997177528,0.7509881422924902
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,17,2080,1,45,0.7742481999152901,0.5555555555555556,0.8627744049028684,0.6343873517786561
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,18,2080,1,45,0.8108852181279119,0.4888888888888889,0.8947972464928559,0.4841897233201581
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,19,2080,1,45,0.8094027954256671,0.7111111111111111,0.8935836437095883,0.808300395256917
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,20,2080,1,45,0.8096145700974163,0.4888888888888889,0.8943762693132971,0.6007905138339921
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,21,2080,1,45,0.7772130453197797,0.5555555555555556,0.8630522391688005,0.625
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,22,2080,1,45,0.7750952986022872,0.6666666666666666,0.8615772222976739,0.7193675889328063
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,23,2080,1,45,0.7776365946632783,0.7111111111111111,0.8623563982943887,0.8201581027667983
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,24,2080,1,45,0.7793307920372723,0.6888888888888889,0.8628329102555384,0.766798418972332
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,25,2080,1,45,0.7757306226175349,0.6444444444444445,0.8626249745014072,0.6877470355731226
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,26,2080,1,45,0.807708598051673,0.8666666666666667,0.8929425085142038,0.9484126984126984
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,27,2080,1,45,0.8106734434561627,0.4888888888888889,0.8950451032315011,0.5098814229249012
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,28,2080,1,45,0.7742481999152901,0.5111111111111111,0.8629884583994831,0.541501976284585
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,29,2080,1,45,0.8074968233799238,0.9777777777777777,0.8923017718357769,0.9980237154150198
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,30,2080,1,45,0.8081321473951716,0.7777777777777778,0.8937857210391034,0.8293650793650794
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,31,2080,1,45,0.8094027954256671,0.9111111111111111,0.8928144113292154,0.9683794466403162
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,32,2080,1,45,0.8072850487081745,0.8888888888888888,0.8927033875681045,0.9801587301587302
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,33,2080,1,45,0.7755188479457857,0.8,0.8617374252764682,0.9130434782608695
3,Riemannian TS 7-30Hz recentered nestedC,LOSO,106,34,2080,1,45,0.8074968233799238,0.9555555555555556,0.8926624818435994,0.9940476190476191
